symbol,side,entry,exit,pnl,reason,time
NEAR/USDT,LONG,4.3205,4.3205,-2.3897399317713934,BE_STOP,2024-09-20 17:00:00
INJ/USDT,LONG,20.3735,20.713929521306017,82.89751750376962,TP1_80%,2024-09-20 19:30:00
SUI/USDT,LONG,1.47775,1.4456095300332843,-138.44231156114802,STOP_LOSS,2024-09-21 04:00:00
INJ/USDT,LONG,20.3735,21.366419437142547,16.392749374039138,TP2_5%,2024-09-21 14:00:00
INJ/USDT,LONG,20.3735,20.713929521306017,15.120128395746498,BE_STOP,2024-09-22 02:00:00
OP/USDT,LONG,1.7057,1.6783408557078572,-109.87702970600664,STOP_LOSS,2024-09-22 14:00:00
SUI/USDT,LONG,1.5110000000000001,1.5495065381505744,82.04947894609211,TP1_80%,2024-09-22 22:30:00
SUI/USDT,LONG,1.5110000000000001,1.623310736272508,15.794907816467052,TP2_5%,2024-09-23 03:00:00
SUI/USDT,LONG,1.5110000000000001,1.5495065381505744,15.318696920198605,BE_STOP,2024-09-23 08:15:00
AVAX/USDT,LONG,26.932000000000002,27.595786571226952,107.25038911866446,TP1_80%,2024-09-23 12:30:00
FET/USDT,LONG,1.5936,1.650392948610665,115.0287292203502,TP1_80%,2024-09-23 23:45:00
AVAX/USDT,LONG,26.932000000000002,26.932000000000002,-2.60752434576194,BE_STOP,2024-09-24 01:00:00
STX/USDT,LONG,1.83215,1.8754878244441469,93.28726040567797,TP1_80%,2024-09-24 01:00:00
STX/USDT,LONG,1.83215,1.9585519879620947,18.011805381346957,TP2_5%,2024-09-24 11:30:00
TIA/USDT,LONG,6.1483,6.3092856833955855,96.93033695089403,TP1_80%,2024-09-24 18:00:00
TIA/USDT,LONG,6.1483,6.6178415765704575,18.683162196027762,TP2_5%,2024-09-24 22:30:00
TIA/USDT,LONG,6.1483,6.3092856833955855,18.02334706932055,BE_STOP,2024-09-25 06:45:00
WIF/USDT,LONG,1.98255,2.0236925506521826,100.48047146842745,TP1_80%,2024-09-25 14:00:00
WIF/USDT,LONG,1.98255,2.1025491060688655,19.568405402868834,TP2_5%,2024-09-25 19:00:00
WIF/USDT,LONG,1.98255,2.0236925506521826,18.739509158161106,BE_STOP,2024-09-25 23:00:00
STX/USDT,LONG,1.83215,1.8754878244441469,17.087038253338832,BE_STOP,2024-09-25 23:15:00
WIF/USDT,LONG,1.98255,2.0296555932970963,134.14295874341062,TP1_80%,2024-09-26 02:00:00
WIF/USDT,LONG,1.98255,2.119941313783198,25.931700265085226,TP2_5%,2024-09-26 05:45:00
WIF/USDT,LONG,1.98255,2.257332627566396,157.78875118398798,TP3_FULL,2024-09-26 14:15:00
FET/USDT,LONG,1.5936,1.5936,-2.481833510082782,BE_STOP,2024-09-27 02:45:00
NEAR/USDT,LONG,5.4864999999999995,5.590065562389435,115.57513123551547,TP1_80%,2024-09-27 12:30:00
NEAR/USDT,LONG,5.4864999999999995,5.4864999999999995,-3.4279913247920004,BE_STOP,2024-09-27 13:30:00
STX/USDT,LONG,1.98535,1.9482866242092227,-154.82463467079327,STOP_LOSS,2024-09-28 08:15:00
FET/USDT,LONG,1.5936,1.546399277683972,-177.44535242565183,STOP_LOSS,2024-09-30 03:00:00
SUI/USDT,LONG,1.7588,1.7996163202898972,110.41802525481421,TP1_80%,2024-10-01 03:15:00
SUI/USDT,LONG,1.7588,1.8778476008455334,21.37709081885256,TP2_5%,2024-10-01 03:30:00
SUI/USDT,LONG,1.7588,1.7996163202898972,20.50791461030384,BE_STOP,2024-10-01 16:45:00
ADA/USDT,SHORT,0.3498,0.34379715840848635,112.15973752278875,TP1_80%,2024-10-03 07:45:00
ADA/USDT,SHORT,0.3498,0.33229171202475194,22.21622328007855,TP2_5%,2024-10-03 09:00:00
ADA/USDT,SHORT,0.3498,0.34379715840848635,20.891394784241292,BE_STOP,2024-10-03 14:00:00
STX/USDT,LONG,1.7235,1.7657050924089512,121.79768437678158,TP1_80%,2024-10-03 19:00:00
STX/USDT,LONG,1.7235,1.8465981861927743,23.50172846704561,TP2_5%,2024-10-03 20:00:00
STX/USDT,LONG,1.7235,1.9696963723855487,142.84030249713948,TP3_FULL,2024-10-04 16:30:00
APT/USDT,LONG,8.71275,8.914337658996006,131.26158841011778,TP1_80%,2024-10-08 15:00:00
APT/USDT,LONG,8.71275,9.30071400540502,25.417339717007078,TP2_5%,2024-10-08 18:00:00
APT/USDT,LONG,8.71275,8.914337658996006,24.26185181034802,BE_STOP,2024-10-09 18:45:00
STX/USDT,SHORT,1.6938499999999999,1.6503224469775788,174.002976378069,TP1_80%,2024-10-10 08:45:00
STX/USDT,SHORT,1.6938499999999999,1.6938499999999999,-4.400848370404772,BE_STOP,2024-10-11 09:45:00
SUI/USDT,LONG,2.1433999999999997,2.193570577288416,179.62774845067295,TP1_80%,2024-10-13 17:15:00
SUI/USDT,LONG,2.1433999999999997,2.289730850424547,34.7047018170876,TP2_5%,2024-10-13 21:45:00
SUI/USDT,LONG,2.1433999999999997,2.193570577288416,33.05018349336174,BE_STOP,2024-10-15 00:30:00
RENDER/USDT,LONG,5.516,5.407038072085451,-238.95890590659627,STOP_LOSS,2024-10-15 11:45:00
DOT/USDT,LONG,4.388999999999999,4.330415556658267,-188.62839413905056,STOP_LOSS,2024-10-15 15:00:00
NEAR/USDT,LONG,4.868,4.975752393971386,170.8025464510087,TP1_80%,2024-10-15 16:30:00
NEAR/USDT,LONG,4.868,4.868,-5.307669876783079,BE_STOP,2024-10-17 07:15:00
FET/USDT,SHORT,1.38725,1.3591838781953318,176.74701889792755,TP1_80%,2024-10-18 00:15:00
FET/USDT,SHORT,1.38725,1.38725,-4.841929779667419,BE_STOP,2024-10-18 05:15:00
TIA/USDT,LONG,5.96875,6.141802636418536,151.90563209011225,TP1_80%,2024-10-18 08:15:00
TIA/USDT,LONG,5.96875,5.96875,-2.8168106197920424,BE_STOP,2024-10-18 09:30:00
SUI/USDT,SHORT,1.8148,1.7667119876188258,155.83181172959914,TP1_80%,2024-10-27 16:15:00
SUI/USDT,SHORT,1.8148,1.6745432972215748,29.932113050050724,TP2_5%,2024-10-28 03:45:00
SUI/USDT,SHORT,1.8148,1.7667119876188258,28.73994787728388,BE_STOP,2024-10-28 22:15:00
BCH/USDT,LONG,381.305,387.7014968569176,155.98283969643256,TP1_80%,2024-10-30 00:00:00
BCH/USDT,LONG,381.305,381.305,-5.284508091970077,BE_STOP,2024-10-30 01:00:00
WIF/USDT,SHORT,2.0834,2.1279335159661135,-313.1226665603643,STOP_LOSS,2024-11-04 01:15:00
WIF/USDT,SHORT,2.0834,2.1301695832716074,-242.80250767076106,STOP_LOSS,2024-11-04 03:00:00
WIF/USDT,SHORT,2.0834,2.0280847067553545,187.14476193484154,TP1_80%,2024-11-04 08:45:00
WIF/USDT,SHORT,2.0834,2.0834,-3.8073085591526703,BE_STOP,2024-11-04 10:15:00
WIF/USDT,SHORT,2.0834,2.0317955568815966,155.3184490491704,TP1_80%,2024-11-04 14:00:00
WIF/USDT,SHORT,2.0834,1.9328870409046566,29.903186004434836,TP2_5%,2024-11-04 21:30:00
WIF/USDT,SHORT,2.0834,2.0317955568815966,28.86668520442269,BE_STOP,2024-11-05 05:30:00
FET/USDT,LONG,1.3828,1.416934360756629,162.48100648349632,TP1_80%,2024-11-07 01:00:00
FET/USDT,LONG,1.3828,1.3828,-3.585151023134198,BE_STOP,2024-11-07 06:45:00
LINK/USDT,LONG,12.224,12.440448292169705,161.20173575300458,TP1_80%,2024-11-07 16:00:00
LINK/USDT,LONG,12.224,12.855307518828305,31.922424842833024,TP2_5%,2024-11-08 06:15:00
LINK/USDT,LONG,12.224,13.486615037656609,195.41229442697255,TP3_FULL,2024-11-08 19:45:00
LINK/USDT,LONG,13.247,13.536609637320694,179.70677042163132,TP1_80%,2024-11-09 05:30:00
LINK/USDT,LONG,13.247,14.091694775518693,34.75926884194395,TP2_5%,2024-11-10 04:00:00
OP/USDT,LONG,1.66205,1.6167832994123175,-288.014777700288,STOP_LOSS,2024-11-10 20:30:00
FET/USDT,LONG,1.45085,1.4873739377416857,179.49291914795046,TP1_80%,2024-11-11 14:30:00
FET/USDT,LONG,1.45085,1.5573781517465835,34.577747447316526,TP2_5%,2024-11-11 17:00:00
NEAR/USDT,LONG,5.205,5.376696307800965,238.59932255530725,TP1_80%,2024-11-11 22:30:00
LINK/USDT,LONG,13.247,14.936389551037388,211.61255633827798,TP3_FULL,2024-11-11 23:45:00
NEAR/USDT,LONG,5.205,5.705780897752814,45.34143308700856,TP2_5%,2024-11-12 03:45:00
FET/USDT,LONG,1.45085,1.4873739377416857,33.36415440026256,BE_STOP,2024-11-12 10:00:00
NEAR/USDT,LONG,5.205,5.376696307800965,44.59284355115682,BE_STOP,2024-11-12 10:00:00
DOT/USDT,LONG,5.4765,5.339502773680394,-316.7153163639546,STOP_LOSS,2024-11-12 10:30:00
DOT/USDT,LONG,5.2515,5.413077641205907,249.00012584081705,TP1_80%,2024-11-12 18:30:00
DOT/USDT,LONG,5.2515,5.2515,-4.548994422563854,BE_STOP,2024-11-13 01:15:00
XRP/USDT,LONG,0.6411,0.671268385269077,212.97770137053385,TP1_80%,2024-11-13 08:30:00
XRP/USDT,LONG,0.6411,0.7290911237014746,39.92813956440307,TP2_5%,2024-11-13 17:00:00
XRP/USDT,LONG,0.6411,0.671268385269077,39.755877671821594,BE_STOP,2024-11-13 21:00:00
XRP/USDT,LONG,0.67055,0.6898310497994004,217.39906971239571,TP1_80%,2024-11-14 00:15:00
XRP/USDT,LONG,0.67055,0.726786395248251,41.52810523669658,TP2_5%,2024-11-14 12:15:00
XRP/USDT,LONG,0.67055,0.783022790496502,252.21909541721016,TP3_FULL,2024-11-14 19:45:00
LTC/USDT,LONG,79.805,82.72519962766967,359.1290207135051,TP1_80%,2024-11-15 06:00:00
NEAR/USDT,LONG,5.252,5.4681017857776695,254.0597807372786,TP1_80%,2024-11-15 20:15:00
NEAR/USDT,LONG,5.252,5.882296875184869,47.82889886843803,TP2_5%,2024-11-16 03:30:00
LTC/USDT,LONG,79.805,88.32224891403649,67.69637933304881,TP2_5%,2024-11-16 09:30:00
LTC/USDT,LONG,79.805,96.839497828073,410.6602311531954,TP3_FULL,2024-11-16 18:15:00
SUI/USDT,LONG,3.62165,3.7181800579224578,325.13430158078194,TP1_80%,2024-11-16 18:30:00
APT/USDT,LONG,12.0451,12.415882146882263,289.331510171259,TP1_80%,2024-11-17 00:15:00
APT/USDT,LONG,12.0451,12.0451,-5.031495802208179,BE_STOP,2024-11-17 01:45:00
SUI/USDT,LONG,3.62165,3.62165,-6.931245749051769,BE_STOP,2024-11-17 02:15:00
BCH/USDT,LONG,461.16999999999996,444.8641622018789,-440.75939379885267,STOP_LOSS,2024-11-17 02:15:00
AVAX/USDT,LONG,33.019,33.78821521806929,346.41792958494517,TP1_80%,2024-11-17 03:00:00
AVAX/USDT,LONG,33.019,35.262544386035444,67.05060011848833,TP2_5%,2024-11-17 04:30:00
TIA/USDT,LONG,5.1206,5.3108009427093235,301.8546757417266,TP1_80%,2024-11-17 13:15:00
TIA/USDT,LONG,5.1206,5.1206,-4.299051545143717,BE_STOP,2024-11-17 18:45:00
APT/USDT,LONG,12.0451,11.700300976250404,-368.4936634611899,STOP_LOSS,2024-11-17 19:15:00
SOL/USDT,LONG,236.44,241.20845722682955,284.9283032664181,TP1_80%,2024-11-18 14:15:00
SOL/USDT,LONG,236.44,236.44,-7.85032049220751,BE_STOP,2024-11-18 19:15:00
DOT/USDT,LONG,5.794499999999999,5.957360652883779,303.66939606336103,TP1_80%,2024-11-19 06:45:00
DOT/USDT,LONG,5.794499999999999,5.794499999999999,-5.8223359789695195,BE_STOP,2024-11-19 08:15:00
AVAX/USDT,LONG,33.019,33.78821521806929,62.81601921119777,BE_STOP,2024-11-19 14:00:00
TIA/USDT,LONG,5.27335,5.128202789021028,-472.6523140770239,STOP_LOSS,2024-11-19 20:30:00
RENDER/USDT,LONG,7.664,7.880396152304098,299.78459502392155,TP1_80%,2024-11-19 23:00:00
RENDER/USDT,LONG,7.664,7.664,-5.719514681581752,BE_STOP,2024-11-20 03:00:00
NEAR/USDT,LONG,5.252,5.4681017857776695,45.8089862930819,BE_STOP,2024-11-20 18:00:00
ADA/USDT,LONG,0.7903,0.8112960670353916,310.40365892020276,TP1_80%,2024-11-20 21:30:00
ADA/USDT,LONG,0.7903,0.7903,-6.640490803980391,BE_STOP,2024-11-21 03:30:00
TIA/USDT,SHORT,5.089650000000001,4.986391950712924,392.21525790017586,TP1_80%,2024-11-21 09:30:00
TIA/USDT,SHORT,5.089650000000001,5.089650000000001,-10.711501310364048,BE_STOP,2024-11-21 12:00:00
SOL/USDT,LONG,248.075,255.57001487960235,422.50253606655707,TP1_80%,2024-11-22 01:15:00
TIA/USDT,LONG,5.4555,5.6067407235219955,438.6061590624729,TP1_80%,2024-11-22 12:45:00
TIA/USDT,LONG,5.4555,5.4555,-8.534890137901298,BE_STOP,2024-11-22 13:15:00
XRP/USDT,LONG,1.3928500000000001,1.438802439869913,463.4298827723614,TP1_80%,2024-11-22 14:00:00
XRP/USDT,LONG,1.3928500000000001,1.5268779496205798,87.97224405211718,TP2_5%,2024-11-23 00:00:00
ETH/USDT,LONG,3294.05,3379.3056491266916,378.97184240283514,TP1_80%,2024-11-23 08:15:00
XRP/USDT,LONG,1.3928500000000001,1.438802439869913,86.05107949180935,BE_STOP,2024-11-23 16:15:00
ARB/USDT,LONG,0.8271,0.8527229880465781,507.0750037148442,TP1_80%,2024-11-23 16:30:00
STX/USDT,LONG,2.0649499999999996,2.118745576927026,418.3163028923679,TP1_80%,2024-11-24 01:00:00
ARB/USDT,LONG,0.8271,0.9018337151358529,96.52274340652176,TP2_5%,2024-11-24 04:00:00
STX/USDT,LONG,2.0649499999999996,2.0649499999999996,-9.140878530084825,BE_STOP,2024-11-24 10:30:00
ARB/USDT,LONG,0.8271,0.8527229880465781,94.41969243422919,BE_STOP,2024-11-24 10:45:00
SOL/USDT,LONG,248.075,248.075,-10.119377904094831,BE_STOP,2024-11-24 12:15:00
ETH/USDT,LONG,3294.05,3294.05,-9.970496151597043,BE_STOP,2024-11-24 12:30:00
TIA/USDT,LONG,7.1216,7.353050942423984,557.6316783278473,TP1_80%,2024-11-24 12:45:00
TIA/USDT,LONG,7.1216,7.79666524873662,106.03660537973433,TP2_5%,2024-11-24 13:30:00
LINK/USDT,LONG,17.547,18.02442860563685,579.9956085086624,TP1_80%,2024-11-25 15:45:00
LINK/USDT,LONG,17.547,17.547,-11.516371659820972,BE_STOP,2024-11-25 21:30:00
TIA/USDT,LONG,7.1216,7.353050942423984,102.84007115773288,BE_STOP,2024-11-26 08:30:00
TIA/USDT,LONG,8.00995,8.382790721106144,503.95253740404644,TP1_80%,2024-11-27 16:15:00
TIA/USDT,LONG,8.00995,8.00995,-5.9454206385881285,BE_STOP,2024-11-28 00:00:00
INJ/USDT,LONG,29.685,29.06854885092203,-623.5055977062559,STOP_LOSS,2024-11-28 03:30:00
INJ/USDT,LONG,29.685,29.084408428334896,-597.3115410137501,STOP_LOSS,2024-11-28 07:45:00
SUI/USDT,LONG,3.48175,3.4101278762653098,-575.2922930244404,STOP_LOSS,2024-11-29 06:45:00
LTC/USDT,LONG,101.19,102.9453487930558,421.7770758724522,TP1_80%,2024-11-30 07:45:00
LTC/USDT,LONG,101.19,101.19,-14.444692826978722,BE_STOP,2024-11-30 12:45:00
XRP/USDT,LONG,1.81635,1.877371339232225,463.0858685146799,TP1_80%,2024-11-30 15:45:00
DOT/USDT,LONG,8.710999999999999,8.887666333461494,459.8317163352472,TP1_80%,2024-12-01 01:45:00
DOT/USDT,LONG,8.710999999999999,8.710999999999999,-12.590849395472103,BE_STOP,2024-12-01 02:30:00
FET/USDT,LONG,1.83405,1.8926208286029493,494.7453201534472,TP1_80%,2024-12-01 09:00:00
FET/USDT,LONG,1.83405,1.83405,-8.68603945992637,BE_STOP,2024-12-01 10:30:00
XRP/USDT,LONG,1.81635,1.99432890609399,87.65682002942312,TP2_5%,2024-12-01 19:00:00
XRP/USDT,LONG,1.81635,2.17230781218798,532.2683345761327,TP3_FULL,2024-12-01 20:00:00
DOGE/USDT,LONG,0.443175,0.43333701007882763,-647.0466257225315,STOP_LOSS,2024-12-02 06:15:00
LTC/USDT,LONG,117.83000000000001,123.17499396593988,520.9064270063917,TP1_80%,2024-12-02 18:30:00
LTC/USDT,LONG,117.83000000000001,133.4195657339913,97.8380281992861,TP2_5%,2024-12-02 20:15:00
LTC/USDT,LONG,117.83000000000001,123.17499396593988,97.21899598567731,BE_STOP,2024-12-03 14:30:00
ADA/USDT,LONG,1.18705,1.2264200256631161,806.8052176490095,TP1_80%,2024-12-03 21:15:00
ADA/USDT,LONG,1.18705,1.18705,-13.605218653976161,BE_STOP,2024-12-03 23:15:00
NEAR/USDT,LONG,7.3805,7.08537111736035,-989.114946522534,STOP_LOSS,2024-12-05 01:15:00
DOGE/USDT,LONG,0.41797,0.4370157087355778,675.1101938754805,TP1_80%,2024-12-05 22:00:00
DOGE/USDT,LONG,0.41797,0.41797,-7.756036066234308,BE_STOP,2024-12-05 22:15:00
TIA/USDT,LONG,8.34135,8.65041540289173,558.6019452378973,TP1_80%,2024-12-06 13:45:00
DOGE/USDT,LONG,0.41797,0.43532994044348106,562.0448059806502,TP1_80%,2024-12-06 15:00:00
TIA/USDT,LONG,8.34135,9.242790758434213,105.65058827928868,TP2_5%,2024-12-06 17:00:00
TIA/USDT,LONG,8.34135,8.65041540289173,104.13962163458105,BE_STOP,2024-12-07 03:15:00
DOGE/USDT,LONG,0.41797,0.4686031596268197,105.4210258602122,TP2_5%,2024-12-08 03:45:00
APT/USDT,LONG,14.576049999999999,14.33290630584041,-752.4915720273561,STOP_LOSS,2024-12-08 05:00:00
LINK/USDT,LONG,25.4705,26.147516305309455,570.2724740257664,TP1_80%,2024-12-09 08:00:00
DOGE/USDT,LONG,0.41797,0.43532994044348106,103.24864328697937,BE_STOP,2024-12-09 08:30:00
LINK/USDT,LONG,25.4705,25.4705,-11.612699702778546,BE_STOP,2024-12-09 08:30:00
OP/USDT,LONG,2.54365,2.6081770043313433,736.1330611789391,TP1_80%,2024-12-14 01:15:00
OP/USDT,LONG,2.54365,2.54365,-17.419511556960792,BE_STOP,2024-12-14 13:15:00
WIF/USDT,SHORT,2.8597,2.8061005681522513,599.4955551762615,TP1_80%,2024-12-15 21:30:00
WIF/USDT,SHORT,2.8597,2.8597,-18.77696580710191,BE_STOP,2024-12-15 23:30:00
ARB/USDT,LONG,0.9814,1.011452629650229,646.7246189989872,TP1_80%,2024-12-16 05:30:00
ARB/USDT,LONG,0.9814,0.9814,-11.309703933501066,BE_STOP,2024-12-16 10:15:00
APT/USDT,LONG,13.395150000000001,13.707697845187997,655.272543236124,TP1_80%,2024-12-16 13:15:00
APT/USDT,LONG,13.395150000000001,14.306747881798323,126.43356861895509,TP2_5%,2024-12-17 05:00:00
APT/USDT,LONG,13.395150000000001,13.707697845187997,121.1339064074934,BE_STOP,2024-12-17 14:15:00
SOL/USDT,LONG,219.47,224.23488454222345,681.7246244309066,TP1_80%,2024-12-18 00:15:00
SOL/USDT,LONG,219.47,219.47,-17.31218268811078,BE_STOP,2024-12-18 01:45:00
TIA/USDT,SHORT,6.43685,6.3072760302627655,875.9924424657107,TP1_80%,2024-12-18 19:15:00
TIA/USDT,SHORT,6.43685,6.058925921599734,171.2492828658576,TP2_5%,2024-12-18 23:00:00
TIA/USDT,SHORT,6.43685,5.681001843199468,1045.5945571729565,TP3_FULL,2024-12-19 00:00:00
DOT/USDT,SHORT,6.984999999999999,7.185497700543317,-956.474931407212,STOP_LOSS,2024-12-20 19:15:00
ADA/USDT,SHORT,0.8919,0.9197472348867871,-951.4543955444123,STOP_LOSS,2024-12-20 19:30:00
TIA/USDT,SHORT,5.126849999999999,5.274298647806725,-1311.9794658188794,STOP_LOSS,2024-12-20 23:00:00
INJ/USDT,SHORT,21.875,22.44604211005288,-1235.8197709039848,STOP_LOSS,2024-12-21 05:15:00
SUI/USDT,LONG,4.54615,4.633331288743436,307.1101095269786,TP1_80%,2024-12-21 16:00:00
SUI/USDT,LONG,4.54615,4.54615,-8.949591490152526,BE_STOP,2024-12-21 17:00:00
ETH/USDT,SHORT,3312.55,3358.61633922661,-499.39244222190996,STOP_LOSS,2024-12-23 04:00:00
DOGE/USDT,SHORT,0.32060500000000003,0.3147890631284831,248.68044708405148,TP1_80%,2024-12-23 09:00:00
BCH/USDT,SHORT,448.44,434.22539690236556,258.2333765807148,TP1_80%,2024-12-23 14:45:00
BCH/USDT,SHORT,448.44,448.44,-4.560187982159253,BE_STOP,2024-12-23 19:15:00
DOGE/USDT,SHORT,0.32060500000000003,0.32060500000000003,-8.464461877345466,BE_STOP,2024-12-23 20:30:00
WIF/USDT,SHORT,1.9217,1.8885759830687743,308.73993048045304,TP1_80%,2024-12-27 14:00:00
WIF/USDT,SHORT,1.9217,1.825088283950592,61.12984562659149,TP2_5%,2024-12-27 15:15:00
WIF/USDT,SHORT,1.9217,1.8885759830687743,56.75024577739369,BE_STOP,2024-12-28 13:30:00
LTC/USDT,SHORT,101.21000000000001,100.27592613739523,224.03299350193743,TP1_80%,2024-12-29 09:00:00
LTC/USDT,SHORT,101.21000000000001,101.21000000000001,-15.47553416021932,BE_STOP,2024-12-29 14:00:00
ARB/USDT,SHORT,0.7688999999999999,0.757271287827222,313.67923887318125,TP1_80%,2024-12-30 05:00:00
ARB/USDT,SHORT,0.7688999999999999,0.7688999999999999,-11.936995331980063,BE_STOP,2024-12-30 06:15:00
LINK/USDT,SHORT,21.5175,20.996295470292786,673.8709421304022,TP1_80%,2024-12-30 13:15:00
FET/USDT,SHORT,1.3371499999999998,1.294721186290077,712.4779110340226,TP1_80%,2024-12-30 23:00:00
LINK/USDT,SHORT,21.5175,19.99732012168729,129.5303182597599,TP2_5%,2024-12-31 17:30:00
LINK/USDT,SHORT,21.5175,20.996295470292786,122.94306486236677,BE_STOP,2025-01-01 18:45:00
FET/USDT,SHORT,1.3371499999999998,1.3371499999999998,-15.560200254396715,BE_STOP,2025-01-02 00:15:00
XRP/USDT,LONG,2.33265,2.376574401817974,710.7060687648813,TP1_80%,2025-01-02 08:00:00
XRP/USDT,LONG,2.33265,2.460762838635758,139.15578157690362,TP2_5%,2025-01-03 02:15:00
XRP/USDT,LONG,2.33265,2.376574401817974,126.91611155398422,BE_STOP,2025-01-05 01:30:00
NEAR/USDT,LONG,5.87,5.991087593124442,751.909630892389,TP1_80%,2025-01-07 00:00:00
NEAR/USDT,LONG,5.87,5.87,-21.21460806359154,BE_STOP,2025-01-07 11:45:00
RENDER/USDT,LONG,8.716,8.55075399727496,-996.9789714602688,STOP_LOSS,2025-01-07 11:45:00
RENDER/USDT,SHORT,7.389,7.232858950911312,932.7925433439029,TP1_80%,2025-01-09 19:45:00
RENDER/USDT,SHORT,7.389,6.93358860682466,181.70872597446944,TP2_5%,2025-01-09 20:15:00
RENDER/USDT,SHORT,7.389,7.232858950911312,173.98542129135876,BE_STOP,2025-01-10 02:00:00
AVAX/USDT,SHORT,34.920500000000004,34.19178057747776,790.0350796496673,TP1_80%,2025-01-13 16:00:00
AVAX/USDT,SHORT,34.920500000000004,34.920500000000004,-20.91276628506873,BE_STOP,2025-01-13 21:30:00
ADA/USDT,LONG,1.0234999999999999,1.0034898569182982,-1293.9501898487847,STOP_LOSS,2025-01-15 11:00:00
XRP/USDT,LONG,2.94815,3.0225793360119173,980.3243360920198,TP1_80%,2025-01-16 01:30:00
XRP/USDT,LONG,2.94815,3.1652355633680918,188.55567971069408,TP2_5%,2025-01-16 12:15:00
XRP/USDT,LONG,2.94815,3.382321126736183,1147.9571726695276,TP3_FULL,2025-01-16 13:00:00
SUI/USDT,LONG,4.6741,4.810847045818614,876.31409174346,TP1_80%,2025-01-17 01:30:00
SUI/USDT,LONG,4.6741,4.6741,-18.506596606820104,BE_STOP,2025-01-18 05:00:00
APT/USDT,SHORT,9.4293,9.179802179313368,1127.3463369406454,TP1_80%,2025-01-19 21:15:00
APT/USDT,SHORT,9.4293,8.701598022997324,216.24847923761547,TP2_5%,2025-01-19 22:45:00
WIF/USDT,SHORT,1.46255,1.4148766452701826,1205.2803121240593,TP1_80%,2025-01-23 15:00:00
WIF/USDT,SHORT,1.46255,1.46255,-19.675702634958153,BE_STOP,2025-01-23 16:15:00
APT/USDT,SHORT,9.4293,7.97389604599465,1297.4908754256905,TP3_FULL,2025-01-26 23:00:00
OP/USDT,SHORT,1.4424000000000001,1.4104287475146235,1021.4375708873214,TP1_80%,2025-01-27 16:45:00
OP/USDT,SHORT,1.4424000000000001,1.4424000000000001,-25.298786182786206,BE_STOP,2025-01-27 20:15:00
APT/USDT,SHORT,7.39645,7.527022979171604,-1346.1612398888337,STOP_LOSS,2025-01-27 20:30:00
TIA/USDT,SHORT,4.10735,4.034557962701216,984.1308691287331,TP1_80%,2025-01-28 06:45:00
TIA/USDT,SHORT,4.10735,3.8950398912118795,193.5969628359386,TP2_5%,2025-01-28 21:15:00
TIA/USDT,SHORT,4.10735,4.034557962701216,181.00757580496443,BE_STOP,2025-01-29 06:30:00
INJ/USDT,SHORT,18.436,18.14061319284265,1016.5770053246565,TP1_80%,2025-01-29 19:00:00
INJ/USDT,SHORT,18.436,18.436,-36.207255562614314,BE_STOP,2025-01-29 19:45:00
FET/USDT,SHORT,1.0110999999999999,1.0331347294050874,-2045.3505958694482,STOP_LOSS,2025-01-29 20:15:00
FET/USDT,SHORT,1.0110999999999999,1.0351446649063327,-1581.5224997695796,STOP_LOSS,2025-01-30 04:15:00
OP/USDT,SHORT,1.4715,1.424179082705049,993.8405832561607,TP1_80%,2025-02-01 04:15:00
OP/USDT,SHORT,1.4715,1.333480657889726,188.64422280384105,TP2_5%,2025-02-01 23:15:00
ADA/USDT,SHORT,0.90175,0.8838601950391821,993.8327131238087,TP1_80%,2025-02-02 10:15:00
ADA/USDT,SHORT,0.90175,0.8495714021976144,194.1522798210752,TP2_5%,2025-02-02 16:45:00
OP/USDT,SHORT,1.4715,1.1954613157794522,1144.209978718445,TP3_FULL,2025-02-02 17:30:00
ADA/USDT,SHORT,0.90175,0.7973928043952286,1186.8256270678764,TP3_FULL,2025-02-02 17:45:00
APT/USDT,SHORT,6.04655,6.273376738429785,-2041.3465698259179,STOP_LOSS,2025-02-03 18:45:00
NEAR/USDT,SHORT,3.6695,3.4941861053555403,1185.9296387223005,TP1_80%,2025-02-04 05:15:00
AVAX/USDT,SHORT,28.247,27.080285582519373,1654.3716661929677,TP1_80%,2025-02-04 05:15:00
NEAR/USDT,SHORT,3.6695,3.1581678072869916,221.57509153734424,TP2_5%,2025-02-06 15:45:00
AVAX/USDT,SHORT,28.247,24.84408294901484,310.3384268583534,TP2_5%,2025-02-06 15:45:00
LTC/USDT,LONG,122.02,119.68385496536109,-1853.8506594602638,STOP_LOSS,2025-02-11 18:45:00
AVAX/USDT,SHORT,28.247,27.080285582519373,289.6443064707209,BE_STOP,2025-02-12 22:30:00
NEAR/USDT,SHORT,3.6695,3.4941861053555403,207.28601458346915,BE_STOP,2025-02-14 08:30:00
APT/USDT,SHORT,5.62165,5.7176938036177996,-1442.020465046263,STOP_LOSS,2025-02-19 02:45:00
LINK/USDT,SHORT,18.1235,17.77764900466956,1060.0046992000716,TP1_80%,2025-02-19 03:00:00
LINK/USDT,SHORT,18.1235,18.1235,-32.540014398085766,BE_STOP,2025-02-19 11:45:00
LINK/USDT,SHORT,18.1235,17.800912956748693,1086.1257945289642,TP1_80%,2025-02-19 15:00:00
LTC/USDT,LONG,131.875,134.82559168761682,1149.6991456448195,TP1_80%,2025-02-19 22:45:00
