timestamp,open,high,low,close,volume
2025-03-21 00:00:00,0.0022965,0.0023739,0.0022935,0.0023468,1107125307.0
2025-03-21 04:00:00,0.0023462,0.0023638,0.0022911,0.0022944,1403437027.0
2025-03-21 08:00:00,0.0022944,0.0023108,0.0022161,0.0022495,3316922465.0
2025-03-21 12:00:00,0.0022496,0.0022575,0.0021988,0.0022023,1544571937.0
2025-03-21 16:00:00,0.0022021,0.0022596,0.0021707,0.0022219,2390532305.0
2025-03-21 20:00:00,0.0022218,0.0022546,0.0022081,0.0022163,720992943.0
2025-03-22 00:00:00,0.0022164,0.0022607,0.0022026,0.0022534,1709087664.0
2025-03-22 04:00:00,0.0022539,0.0026977,0.0022489,0.0026514,12445567435.0
2025-03-22 08:00:00,0.0026514,0.0027011,0.0024065,0.0024427,7294394917.0
2025-03-22 12:00:00,0.0024428,0.0024509,0.0023531,0.0024179,2711319513.0
2025-03-22 16:00:00,0.0024182,0.0024633,0.0023427,0.0023683,2990854304.0
2025-03-22 20:00:00,0.0023682,0.0023733,0.00231,0.0023314,1433259492.0
2025-03-23 00:00:00,0.0023313,0.0023589,0.0023073,0.002358,1549663570.0
2025-03-23 04:00:00,0.0023577,0.0023651,0.0023042,0.0023428,1455870375.0
2025-03-23 08:00:00,0.0023429,0.0023839,0.0023205,0.0023568,1656303439.0
2025-03-23 12:00:00,0.0023567,0.0023664,0.0022882,0.0023019,1510893784.0
2025-03-23 16:00:00,0.002302,0.0023111,0.0022494,0.0022827,1373083602.0
2025-03-23 20:00:00,0.0022827,0.0023002,0.0022329,0.0022778,2467679530.0
2025-03-24 00:00:00,0.0022779,0.0023024,0.002203,0.0022956,1924666621.0
2025-03-24 04:00:00,0.0022957,0.0023726,0.0022937,0.002346,1690148694.0
2025-03-24 08:00:00,0.0023461,0.002388,0.0023448,0.002379,1359796724.0
2025-03-24 12:00:00,0.0023791,0.0024754,0.002359,0.0024297,3009637076.0
2025-03-24 16:00:00,0.0024298,0.002444,0.002402,0.0024231,1015789175.0
2025-03-24 20:00:00,0.0024231,0.0024526,0.002401,0.0024307,857199358.0
2025-03-25 00:00:00,0.0024307,0.0024482,0.0023632,0.0023788,1173219775.0
