score,rsi_15m,vol_ratio_15m,dist_ema200_h4,sl_dist_pct,tp_dist_pct,rr,body_ratio,vol_24h_usdt,side,outcome,timestamp,symbol
8.0,56.948649841491786,1.091557297406013,-0.11830423687516024,0.018506468611773515,0.022207762334128217,1.2,0.3480952380952355,15113105620.211021,0,1,2025-12-08 20:45:00,ETH/USDT
8.0,59.01518780417094,1.2298407184654658,-0.11636061445100902,0.018316110641841975,0.021979332770210424,1.2000000000000028,0.2869822485207153,14993259907.61227,0,1,2025-12-08 21:30:00,ETH/USDT
9.5,65.33731766773614,5.204276499405995,-0.05963834266311924,0.006876868903405304,0.00825224268408642,1.200000000000008,0.08505079825834112,18195539264.589718,0,1,2025-12-10 10:00:00,ETH/USDT
10.0,61.569789126951015,1.614459800498317,-0.05772566068276797,0.008154956922375578,0.009785948306850667,1.1999999999999966,0.16733067729084444,13285794154.86664,0,0,2025-12-10 16:45:00,ETH/USDT
9.5,68.09074388477619,1.8932405003449337,-0.052856759935726444,0.008376412341636759,0.010051694809964163,1.2000000000000064,0.31092928112216217,12118938843.27014,0,0,2025-12-10 17:15:00,ETH/USDT
8.0,51.97697141803366,0.42726336906414325,-0.09172077011589475,0.01425203649364081,0.017102443792369,1.200000000000002,0.6475170399221132,16595524341.314701,0,1,2025-12-12 00:00:00,ETH/USDT
9.0,69.17883936181839,3.635249544543958,-0.17457646584414385,0.024615014215285096,0.029538017058342116,1.2,0.4595910418695264,19419512662.11105,0,1,2025-12-18 14:00:00,ETH/USDT
9.5,71.42484224501834,4.536613162564808,-0.1837460882793576,0.02533778768463887,0.03040534522156668,1.2000000000000013,0.16886134779240553,19988221636.329323,0,0,2025-12-19 03:30:00,ETH/USDT
8.5,71.58913216882823,0.6362166789006221,-0.17899532377227909,0.025085176708612406,0.030102212050334858,1.1999999999999988,0.3208469055374585,20783002019.0293,0,0,2025-12-19 04:30:00,ETH/USDT
8.5,59.20337576497933,1.182186633168211,-0.16497086442811468,0.006664752937439838,0.007997703524927804,1.1999999999999997,0.42544229149115426,12051254554.369669,0,1,2025-12-23 20:45:00,ETH/USDT
8.0,58.186145424852015,0.5471117468436002,-0.165524979648893,0.006626215595246786,0.007951458714296143,1.2,0.13270777479892817,12049007038.9011,0,1,2025-12-23 21:00:00,ETH/USDT
9.5,66.59531436956325,1.7689362513714046,-0.168121164160458,0.004419158906864944,0.005302990688237963,1.2000000000000068,0.5914634146341389,7841349627.17784,0,1,2025-12-24 22:30:00,ETH/USDT
8.0,54.18627765396467,0.9106829793664798,-0.10912336336947373,0.011658723921446434,0.013990468705735691,1.1999999999999975,0.1576524741082091,8454459779.54205,0,1,2026-01-05 09:45:00,ETH/USDT
8.0,54.93238891730515,1.3981624708467757,-0.10795606480793589,0.011817701655400503,0.014181241986480632,1.2000000000000024,0.19797859690843608,8752834397.39334,0,1,2026-01-05 11:15:00,ETH/USDT
8.0,43.08268250121585,1.7997492425848607,-0.11150859030967658,0.011673507162701421,0.014008208595241649,1.199999999999995,0.7389502762430804,8905641268.54153,0,1,2026-01-05 13:15:00,ETH/USDT
